user_id,archetype,preferred_categories,issue_count_log_norm,pr_count_log_norm,push_count_log_norm,repo_diversity_log_norm,label_diversity_log_norm,sprint_velocity_log_norm,activity_score_log_norm,collab_density_norm,recency_weight_norm,pr_ratio_norm,issue_ratio_norm
u05602,scrum_team_member,"Agile/Scrum,Release Management",0.5289857320911491,0.472362508689163,0.4662773164444143,0.30935981420067943,0.08864867533149988,0.6859380187083794,0.5667649292027471,0.756,0.5125,0.30635042081101754,0.3748882148487558
u06124,scrum_team_member,"Agile/Scrum,Release Management",0.471014267908851,0.5273591842042833,0.6388519981409974,0.30935981420067943,0.3022406410828671,0.4203381233792609,0.6631531544190834,0.612,0.6425,0.2741492298992049,0.19352553460029945
u02905,ml_researcher,"Research,Open Source",0.15700475596961694,0.268226852245058,0.5787964412491158,0.1781035935540111,0.3710018957004516,0.09306959603198713,0.4921366081251302,0.495,0.7237499999999999,0.14087896982350578,0.06609834423480157
u08838,scrum_team_member,"Agile/Scrum,Release Management",0.2943005664310069,0.4976104182928911,0.4662773164444143,0.13125622064666825,0.40037154363593996,0.541557244467138,0.5047933858173735,0.623,0.7250000000000001,0.4427474887084433,0.14591815158034643
u02786,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.7069139672179017,0.1138041894439478,0.22934266373267606,0.1781035935540111,0.5345139670270942,0.38950380737018336,0.5601971737387715,0.877,0.6475,0.03808066455350311,0.8804940767275591
u09248,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.15700475596961694,0.3585583192452152,0.4662773164444143,0.4603911105808009,0.40037154363593996,0.2741139512550668,0.41750828704751325,0.574,0.6875,0.3109410864575363,0.08994428732229169
u09509,solo_hacker,"Kanban,Open Source,Research",0.11570710327006893,0.06409119580095286,0.7361513468757027,0.1781035935540111,0.15740992994908426,0.16525998315260776,0.642202650263713,0.136,0.7137499999999999,0.016705403415570728,0.025350276707310607
u05929,scrum_team_member,"Agile/Scrum,Release Management",0.5059309357502721,0.3585583192452152,0.45080678155883913,0.33384968590688213,0.2610932001928254,0.541557244467138,0.5129006857656782,0.595,0.7587499999999999,0.21271996939556237,0.4152923733222349
u09978,solo_hacker,"Kanban,Open Source,Research",0.15700475596961694,0.06409119580095286,0.5354503349792361,0.5447999583201264,0.0,0.16525998315260776,0.41750828704751325,0.034,0.7425,0.0449885233358837,0.08994428732229169
u09336,ml_researcher,"Research,Open Source",0.15700475596961694,0.21851385860206296,0.385328668133662,0.07391967008123235,0.15740992994908426,0.22424382421757544,0.30353109035360104,0.47,0.78875,0.22459285167777898,0.14354088321417421
u09220,oss_contributor,"Open Source,Research",0.248846650646719,0.5597035306573602,0.36210957283074785,0.4301268571892546,0.15740992994908426,0.09306959603198713,0.48777663181025366,0.344,0.4712499999999999,0.638587974566657,0.12066992203617263
u04431,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.248846650646719,0.3266776250090695,0.3740417740449549,0.2520232636352434,0.3385352561712346,0.5796618766207392,0.35962206406548236,0.829,0.8199999999999998,0.33097387692644004,0.20249713869524502
u04429,solo_hacker,"Kanban,Open Source,Research",0.0,0.1138041894439478,0.6420886007858462,0.35620718710802224,0.08864867533149988,0.09306959603198713,0.5283926007947917,0.038,0.36249999999999993,0.043566317115981815,0.011322810260302225
u08137,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.5809866349270203,0.1138041894439478,0.20475466720416066,0.30935981420067943,0.3710018957004516,0.4743827012794018,0.43425038514309944,0.674,0.64,0.06453629393283301,0.8083667428943343
u08036,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.4058514066163359,0.4335192224919382,0.7361513468757027,0.5739196700812325,0.2610932001928254,0.4203381233792609,0.7063169882629092,0.552,0.6687499999999998,0.14525406183896666,0.11753077050193711
u06115,solo_hacker,"Kanban,Open Source,Research",0.2943005664310069,0.0,0.48068003985156504,0.35620718710802224,0.08864867533149988,0.561170246466049,0.386953897170006,0.099,0.6149999999999999,0.023910697820414727,0.2342428147235139
u01011,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.5809866349270203,0.268226852245058,0.4875251346926796,0.1781035935540111,0.47468516594419263,0.6445819475968364,0.5534588082823189,0.891,0.7450000000000001,0.11010660545779138,0.5051392501647417
u09230,scrum_team_member,"Agile/Scrum,Release Management",0.6083100783702409,0.3729365214031731,0.6388519981409974,0.2520232636352434,0.3022406410828671,0.31731342024956255,0.6719476401578715,0.826,0.7824999999999999,0.12178765921058553,0.3602918224828168
u03620,kanban_ops,"Kanban,Customer Support,Bug Triage",0.746539951940157,0.2447541298012674,0.3740417740449549,0.07391967008123235,0.3022406410828671,0.31731342024956255,0.6348254948163885,0.545,0.4175,0.06893129600879505,0.7874805668666465
u03805,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.37917237323174885,0.4895082596025347,0.7053313446071446,0.4301268571892546,0.40037154363593996,0.4203381233792609,0.6866551201041871,0.691,0.54625,0.207706974654182,0.11078740794691266
u06612,solo_hacker,"Kanban,Open Source,Research",0.22216761726213186,0.1887650926906708,0.654555390483922,0.2822875170267899,0.08864867533149988,0.16525998315260776,0.5667649292027471,0.205,0.05624999999999998,0.06396327467482785,0.07450982458127488
u06659,kanban_ops,"Kanban,Customer Support,Bug Triage",0.6183788463470724,0.1138041894439478,0.4426191953458961,0.07391967008123235,0.40037154363593996,0.31731342024956255,0.5394330960982237,0.663,0.57875,0.04158324083752707,0.6355349870526875
u06824,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.6461494962195354,0.1138041894439478,0.06005555689188178,0.30935981420067943,0.3710018957004516,0.561170246466049,0.47883048720470184,0.845,0.48749999999999993,0.05362334681385943,0.9173417364032285
u04248,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.22216761726213186,0.5473234119358861,0.6691597137994191,0.5343107806620334,0.3710018957004516,0.2741139512550668,0.6563559319041342,0.385,0.8549999999999999,0.3100776041097387,0.05142173402500111
u02726,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.6417511059253868,0.0,0.1446991103122789,0.35620718710802224,0.6276612342210827,0.6295320036582307,0.4742389959398664,0.639,0.7000000000000001,0.015975516449885232,0.9153318640572827
u01134,solo_hacker,"Kanban,Open Source,Research",0.0,0.0,0.39603648643116784,0.30935981420067943,0.2135919657513672,0.31731342024956255,0.2318675156508792,0.221,0.012499999999999976,0.047291142930010556,0.04528045741238957
u07379,scrum_team_member,"Agile/Scrum,Release Management",0.628019023878468,0.4537863527988548,0.5187408843572339,0.2520232636352434,0.08864867533149988,0.22424382421757544,0.6323190745045518,0.77,0.6825,0.21565326972411,0.4614422608081834
u07212,scrum_team_member,"Agile/Scrum,Release Management",0.471014267908851,0.3088453256022203,0.603384437777631,0.2520232636352434,0.40037154363593996,0.22424382421757544,0.5855258116828838,0.864,0.52625,0.12178765921058553,0.26318740169046495
u04754,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.4058514066163359,0.268226852245058,0.49415288782871863,0.5548776880581419,0.2610932001928254,0.2741139512550668,0.4742389959398664,0.593,0.6737499999999998,0.15136954858454477,0.29629118150603945
u05103,solo_hacker,"Kanban,Open Source,Research",0.22216761726213186,0.21851385860206296,0.39603648643116784,0.5548776880581419,0.0,0.5206780355557716,0.32906767418797517,0.081,0.5225,0.20253227040501517,0.19584078726996282
u00408,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.4802608571868569,0.42264951504616805,0.3359809295392861,0.13125622064666825,0.5158326068342344,0.597153458210482,0.4742389959398664,0.984,0.6575,0.34478959449120117,0.4276028414411516
u00280,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.471014267908851,0.3088453256022203,0.1446991103122789,0.37677409450413063,0.7389067998071746,0.597153458210482,0.37364777624957757,0.805,0.43875000000000003,0.28414979631506027,0.6096139839766934
u01873,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.5628561625859528,0.2447541298012674,0.1768790958198564,0.33384968590688213,0.49594518612031885,0.3554180524031638,0.43425038514309944,0.982,0.9437499999999999,0.15507333669765094,0.7425113511335637
u01546,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.746539951940157,0.1138041894439478,0.27123401367030786,0.35620718710802224,0.6139635093873073,0.5206780355557716,0.6058254084755974,0.786,0.8562500000000001,0.031322976614217755,0.8820961488873709
u03641,solo_hacker,"Kanban,Open Source,Research",0.31400951193923393,0.1544226628011101,0.500576677402984,0.616137202933672,0.08864867533149988,0.22424382421757544,0.42878886796198395,0.071,0.43125,0.08913875120588137,0.2204403468851361
u05608,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.7260670597285711,0.1887650926906708,0.20475466720416066,0.1781035935540111,0.5521272219226018,0.448487648435151,0.5824917129524867,0.953,0.5349999999999999,0.059955550697708304,0.8804940767275591
u06557,kanban_ops,"Kanban,Customer Support,Bug Triage",0.31400951193923393,0.06409119580095286,0.42521272675124583,0.13125622064666825,0.2610932001928254,0.22424382421757544,0.35231418688915594,0.449,0.38499999999999995,0.059210585534902556,0.2996015594875969
u02405,scrum_team_member,"Agile/Scrum,Release Management",0.471014267908851,0.3585583192452152,0.6880279911980282,0.30935981420067943,0.15740992994908426,0.541557244467138,0.6631531544190834,0.578,0.88875,0.1168903230098799,0.19352553460029945
u00358,scrum_team_member,"Agile/Scrum,Release Management",0.4891447402499184,0.3585583192452152,0.5787964412491158,0.30935981420067943,0.2135919657513672,0.3554180524031638,0.5824917129524867,0.821,0.89875,0.1612708128392903,0.2909315219168512
u05347,kanban_ops,"Kanban,Customer Support,Bug Triage",0.6083100783702409,0.34318775549178093,0.4662773164444143,0.1781035935540111,0.5521272219226018,0.448487648435151,0.5731705011764695,0.45,0.39249999999999996,0.15423503074612485,0.5311236738767693
u08851,scrum_team_member,"Agile/Scrum,Release Management",0.9021421648352127,0.268226852245058,0.7441814402944019,0.13125622064666825,0.08864867533149988,0.541557244467138,0.8851795275234039,0.626,0.6525,0.027922048697061073,0.5992597330264954
u04376,solo_hacker,"Kanban,Open Source,Research",0.4407680744577572,0.1138041894439478,0.3215782061321353,0.35620718710802224,0.08864867533149988,0.22424382421757544,0.35962206406548236,0.269,0.07375,0.08781724778664335,0.5562346715816697
u07722,scrum_team_member,"Agile/Scrum,Release Management",0.7035582023910347,0.520286056488109,0.5873183056581751,0.2822875170267899,0.3022406410828671,0.4983577754726423,0.7192441281309648,0.702,0.8399999999999999,0.21237125537049026,0.4651204585654694
u09478,scrum_team_member,"Agile/Scrum,Release Management",0.4513053224006239,0.2447541298012674,0.5509208698648115,0.3958160765272213,0.2610932001928254,0.448487648435151,0.5283926007947917,0.821,0.53625,0.10614339079166478,0.2996015594875969
u02494,solo_hacker,"Kanban,Open Source,Research",0.06516286129251492,0.06409119580095286,0.5914522365634239,0.35620718710802224,0.15740992994908426,0.2741139512550668,0.46956477066565133,0.142,0.059999999999999984,0.036033891580945894,0.03436263232330239
u02894,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.7035582023910347,0.21851385860206296,0.28939822062455783,0.3958160765272213,0.4271839315027345,0.4743827012794018,0.5763149334241794,0.648,0.5099999999999999,0.07447328643141059,0.8139885446300098
u03497,scrum_team_member,"Agile/Scrum,Release Management",0.5564751777278262,0.1544226628011101,0.5068086831430267,0.33384968590688213,0.3022406410828671,0.7854140706836245,0.5358048903227836,0.759,0.52625,0.057422669144168756,0.48253935223033123
u04601,scrum_team_member,"Agile/Scrum,Release Management",0.4891447402499184,0.3585583192452152,0.6218705517946939,0.30935981420067943,0.08864867533149988,0.3554180524031638,0.6140614171758406,0.663,0.8699999999999999,0.14220754641001895,0.256798952954126
u01209,oss_contributor,"Open Source,Research",0.11570710327006893,0.520286056488109,0.20475466720416066,0.5343107806620334,0.2135919657513672,0.16525998315260776,0.386953897170006,0.339,0.6950000000000001,0.7876719047338787,0.07551443458216947
u01966,ml_researcher,"Research,Open Source",0.3645537539167879,0.4335192224919382,0.4662773164444143,0.1781035935540111,0.2610932001928254,0.09306959603198713,0.4921366081251302,0.269,0.82125,0.3392164745243992,0.22348156861223628
u08886,solo_hacker,"Kanban,Open Source,Research",0.15700475596961694,0.1544226628011101,0.3061076712465602,0.48746340775469044,0.08864867533149988,0.16525998315260776,0.2197996428295081,0.272,0.49749999999999994,0.20939556235654172,0.20249713869524502
u03353,kanban_ops,"Kanban,Customer Support,Bug Triage",0.471014267908851,0.2447541298012674,0.3740417740449549,0.1781035935540111,0.3022406410828671,0.22424382421757544,0.42878886796198395,0.76,0.4687499999999999,0.15851768071587774,0.4895884697335028
u02635,solo_hacker,"Kanban,Open Source,Research",0.2943005664310069,0.06409119580095286,0.6747268887582198,0.2822875170267899,0.2135919657513672,0.16525998315260776,0.5885248333414664,0.132,0.6825,0.021373285172861693,0.10412245658438853
u08673,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.3489261797806551,0.3729365214031731,0.5955058918711181,0.4457043035183841,0.3385352561712346,0.16525998315260776,0.5601971737387715,0.661,0.9612499999999998,0.19005355776587607,0.15694003218714483
u09568,kanban_ops,"Kanban,Customer Support,Bug Triage",0.5923144944328754,0.1138041894439478,0.27123401367030786,0.2177124829732102,0.47468516594419263,0.3554180524031638,0.45995580236072614,0.518,0.7012499999999999,0.058007180271908654,0.7699510977005514
u06611,ml_researcher,"Research,Open Source",0.15700475596961694,0.21851385860206296,0.6663194429263567,0.2177124829732102,0.15740992994908426,0.09306959603198713,0.5763149334241794,0.201,0.75625,0.07447328643141059,0.0464787552880211
u03568,ml_researcher,"Research,Open Source",0.15700475596961694,0.1544226628011101,0.7213095976729481,0.13125622064666825,0.2610932001928254,0.3554180524031638,0.6323190745045518,0.365,0.5925,0.03835156097634156,0.036610419841643864
u07034,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.6931818851709827,0.1887650926906708,0.22934266373267606,0.33384968590688213,0.5158326068342344,0.6137476315877587,0.5534588082823189,0.601,0.80125,0.06755419535832695,0.849050740470988
u00294,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.6083100783702409,0.1138041894439478,0.20475466720416066,0.2520232636352434,0.47468516594419263,0.6295320036582307,0.45995580236072614,0.81,0.90375,0.058007180271908654,0.8294742402535557
u04218,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.5628561625859528,0.5825733168472825,0.45080678155883913,0.30935981420067943,0.2135919657513672,0.09306959603198713,0.6220439695938688,0.672,0.6337499999999998,0.41998657152225843,0.35409893850371277
u02470,ml_researcher,"Research,Open Source",0.11570710327006893,0.1544226628011101,0.5831008553723889,0.1781035935540111,0.0,0.16525998315260776,0.4742389959398664,0.461,0.4912499999999999,0.07400153022188216,0.05242667019797391
u01202,ml_researcher,"Research,Open Source",0.06516286129251492,0.268226852245058,0.458685327465352,0.0,0.15740992994908426,0.09306959603198713,0.3667297000244477,0.284,0.665,0.23303579018957749,0.05346882622920496
u06195,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.5361771292013658,0.42264951504616805,0.7500075864920573,0.5233751230111757,0.40037154363593996,0.31731342024956255,0.74166579916992,0.452,0.7012499999999999,0.11938084868459772,0.19456071968817779
u07104,scrum_team_member,"Agile/Scrum,Release Management",0.521558509886405,0.3088453256022203,0.500576677402984,0.37677409450413063,0.3710018957004516,0.6445819475968364,0.5358048903227836,0.755,0.64,0.14860640507159253,0.4088440328789928
u05670,kanban_ops,"Kanban,Customer Support,Bug Triage",0.5059309357502721,0.1544226628011101,0.4662773164444143,0.07391967008123235,0.3710018957004516,0.16525998315260776,0.48334212238634217,0.752,0.50125,0.07128686291091155,0.4667659680884658
u01835,solo_hacker,"Kanban,Open Source,Research",0.15700475596961694,0.0,0.458685327465352,0.30935981420067943,0.2610932001928254,0.3554180524031638,0.32906767418797517,0.263,0.26749999999999996,0.030949971616852184,0.12927727301714095
u01492,solo_hacker,"Kanban,Open Source,Research",0.11570710327006893,0.06409119580095286,0.43409733093683683,0.35620718710802224,0.08864867533149988,0.09306959603198713,0.30353109035360104,0.289,0.5075,0.07261995846540605,0.10669322353850497
u00868,scrum_team_member,"Agile/Scrum,Release Management",0.521558509886405,0.3729365214031731,0.6218705517946939,0.30935981420067943,0.2135919657513672,0.3554180524031638,0.6272323922301175,0.864,0.8174999999999999,0.1455669472073451,0.28503589636874416
u05525,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.19192142381103816,0.39917679260237743,0.4426191953458961,0.4301268571892546,0.15740992994908426,0.4203381233792609,0.4232098898396674,0.649,0.685,0.3748771571877922,0.11078740794691266
u08784,oss_contributor,"Open Source,Research",0.22216761726213186,0.6355229506112898,0.500576677402984,0.4742836382744675,0.3710018957004516,0.0,0.5944208254152612,0.507,0.83125,0.6010711553175211,0.06649577661959308
u02259,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.5564751777278262,0.534214642328326,0.5068086831430267,0.2520232636352434,0.3022406410828671,0.4983577754726423,0.6194103176917576,0.331,0.84875,0.33661410801473424,0.34715269338075894
u05973,solo_hacker,"Kanban,Open Source,Research",0.06516286129251492,0.06409119580095286,0.6388519981409974,0.30935981420067943,0.2610932001928254,0.09306959603198713,0.5246054899704558,0.245,0.5925,0.028389041784193034,0.0269482884195193
u00335,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.8009657329143973,0.06409119580095286,0.0,0.37677409450413063,0.5158326068342344,0.38950380737018336,0.6397668343934673,0.83,0.5087499999999999,0.01689656428753598,0.9885805451095223
u00591,kanban_ops,"Kanban,Customer Support,Bug Triage",0.543147217077726,0.06409119580095286,0.3359809295392861,0.1781035935540111,0.4518489373709566,0.3554180524031638,0.43425038514309944,0.658,0.8599999999999999,0.04190203324162854,0.6766559593727931
u00906,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.4513053224006239,0.3585583192452152,0.3215782061321353,0.33384968590688213,0.5845938614518187,0.5796618766207392,0.42878886796198395,0.955,0.8124999999999999,0.29727553973587034,0.444730449258775
u02056,kanban_ops,"Kanban,Customer Support,Bug Triage",0.4802608571868569,0.21851385860206296,0.3061076712465602,0.1781035935540111,0.3022406410828671,0.16525998315260776,0.3996106748622493,0.495,0.4774999999999999,0.15231306100360162,0.5749281184415216
u05230,scrum_team_member,"Agile/Scrum,Release Management",0.5690623037589541,0.3266776250090695,0.6880279911980282,0.1781035935540111,0.40037154363593996,0.5206780355557716,0.6866551201041871,0.883,0.9475,0.08950583548900304,0.28274315310003584
u01518,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.22216761726213186,0.472362508689163,0.6956199801770901,0.30935981420067943,0.2610932001928254,0.4203381233792609,0.6563559319041342,0.334,0.5149999999999999,0.2150945458520057,0.05142173402500111
u03059,oss_contributor,"Open Source,Research",0.27271185923968594,0.7049061959461024,0.5787964412491158,0.5916473312274693,0.2135919657513672,0.09306959603198713,0.6825373751668091,0.385,0.17999999999999994,0.5885924426783818,0.0627137587643191
u04585,kanban_ops,"Kanban,Customer Support,Bug Triage",0.4407680744577572,0.1544226628011101,0.251337376118889,0.07391967008123235,0.4271839315027345,0.16525998315260776,0.33705022660600337,0.503,0.57875,0.1296097934200459,0.6087425866194984
u07120,kanban_ops,"Kanban,Customer Support,Bug Triage",0.4058514066163359,0.2447541298012674,0.22934266373267606,0.07391967008123235,0.4518489373709566,0.4983577754726423,0.32906767418797517,0.46,0.82375,0.23684873016264776,0.5286583585340722
u03622,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.7102207410241744,0.0,0.1768790958198564,0.30935981420067943,0.47468516594419263,0.561170246466049,0.550022831107161,0.917,0.57125,0.011009326082011623,0.9302882114244094
u03328,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.4058514066163359,0.5656448110118997,0.8403190904893691,0.3958160765272213,0.40037154363593996,0.4203381233792609,0.8291868347311337,0.441,0.6312499999999999,0.17150643007619665,0.07152810540053753
u04525,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.6629356917198891,0.21851385860206296,0.22934266373267606,0.2177124829732102,0.49594518612031885,0.4743827012794018,0.5283926007947917,0.694,0.7387499999999999,0.09049912237274405,0.8154687949469663
u07795,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.72298524371498,0.21851385860206296,0.4426191953458961,0.5548776880581419,0.49594518612031885,0.3554180524031638,0.6297882009255799,0.907,0.4624999999999999,0.0598301605217905,0.7214289319890266
u06048,ml_researcher,"Research,Open Source",0.19192142381103816,0.1887650926906708,0.3359809295392861,0.30935981420067943,0.0,0.2741139512550668,0.26502908811929565,0.252,0.7200000000000001,0.21826064779393015,0.21109492595290116
u08872,ml_researcher,"Research,Open Source",0.0,0.3729365214031731,0.5407355967434468,0.2177124829732102,0.3022406410828671,0.09306959603198713,0.46956477066565133,0.248,0.59375,0.27243616991130376,0.015256438417399813
u07050,ml_researcher,"Research,Open Source",0.0,0.1887650926906708,0.500576677402984,0.2822875170267899,0.15740992994908426,0.16525998315260776,0.3803861417060303,0.481,0.4812499999999999,0.13660854508114204,0.023301151640937736
u05683,scrum_team_member,"Agile/Scrum,Release Management",0.6183788463470724,0.39917679260237743,0.6253791501638438,0.2520232636352434,0.3022406410828671,0.4743827012794018,0.6719476401578715,0.828,0.7924999999999999,0.13966682311792353,0.37763189762430827
u06355,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.5923144944328754,0.06409119580095286,0.1768790958198564,0.2822875170267899,0.49594518612031885,0.4203381233792609,0.43425038514309944,0.76,0.8224999999999999,0.04190203324162854,0.8522703374015146
u03832,scrum_team_member,"Agile/Scrum,Release Management",0.4613740903774554,0.268226852245058,0.690589455099606,0.37677409450413063,0.4271839315027345,0.4983577754726423,0.6517234430123131,0.724,0.9512499999999998,0.07400153022188216,0.19311773441416558
u07624,oss_contributor,"Open Source,Research",0.2943005664310069,0.6817818470053932,0.36210957283074785,0.5000000000000001,0.5845938614518187,0.3554180524031638,0.5914895797163617,0.483,0.8549999999999999,0.7547511630565742,0.10288139667550471
u03604,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.6031027229918174,0.4335192224919382,0.7630010848008009,0.6655670013087016,0.49594518612031885,0.448487648435151,0.7713006117491027,0.545,0.6687499999999998,0.112132910700623,0.23787089198388747
u02460,kanban_ops,"Kanban,Customer Support,Bug Triage",0.4297166152093029,0.1544226628011101,0.22934266373267606,0.13125622064666825,0.4271839315027345,0.22424382421757544,0.32083166548773184,0.658,0.42375,0.13847487885743434,0.6151909270627406
u05516,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.5923144944328754,0.1138041894439478,0.10663826580661001,0.2177124829732102,0.3022406410828671,0.5206780355557716,0.42878886796198395,0.607,0.9162500000000001,0.06601244136921593,0.8708816437686889
u00875,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.471014267908851,0.472362508689163,0.45080678155883913,0.13125622064666825,0.4271839315027345,0.6986265254969775,0.5358048903227836,0.859,0.8462500000000001,0.3461711662476773,0.32040964965738655
u02764,solo_hacker,"Kanban,Open Source,Research",0.15700475596961694,0.1138041894439478,0.8022582459837002,0.4742836382744675,0.08864867533149988,0.2741139512550668,0.7245930286468816,0.252,0.7000000000000001,0.01849262663634172,0.024416942344887345
u04148,kanban_ops,"Kanban,Customer Support,Bug Triage",0.3489261797806551,0.268226852245058,0.20475466720416066,0.1781035935540111,0.49594518612031885,0.22424382421757544,0.29442796390712506,0.443,0.38749999999999996,0.3118365496330301,0.4546988982531589
u00302,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.7653148343398578,0.06409119580095286,0.10663826580661001,0.2822875170267899,0.6882771316955599,0.541557244467138,0.6058254084755974,0.945,0.8599999999999999,0.019759821695885034,0.9605976847181446
u08919,kanban_ops,"Kanban,Customer Support,Bug Triage",0.5690623037589541,0.1138041894439478,0.22934266373267606,0.2520232636352434,0.4271839315027345,0.2741139512550668,0.42878886796198395,0.462,0.86875,0.06601244136921593,0.7811656028192334
u05984,ml_researcher,"Research,Open Source",0.15700475596961694,0.1138041894439478,0.385328668133662,0.2177124829732102,0.15740992994908426,0.16525998315260776,0.27520343075090614,0.414,0.35374999999999995,0.12429074215761284,0.16122775985849544
u02487,solo_hacker,"Kanban,Open Source,Research",0.06516286129251492,0.06409119580095286,0.6420886007858462,0.3958160765272213,0.08864867533149988,0.31731342024956255,0.5283926007947917,0.247,0.4375,0.027922048697061073,0.02649537600910721
u04596,solo_hacker,"Kanban,Open Source,Research",0.22216761726213186,0.21851385860206296,0.5873183056581751,0.5343107806620334,0.15740992994908426,0.16525998315260776,0.5006426975204731,0.248,0.5549999999999999,0.10127058587429602,0.09763232361825844
u00114,solo_hacker,"Kanban,Open Source,Research",0.22216761726213186,0.0,0.6663194429263567,0.2177124829732102,0.0,0.16525998315260776,0.5667649292027471,0.16,0.061249999999999985,0.010099464422341239,0.07450982458127488
u01932,scrum_team_member,"Agile/Scrum,Release Management",0.5564751777278262,0.4335192224919382,0.603384437777631,0.30935981420067943,0.2135919657513672,0.4203381233792609,0.6397668343934673,0.749,0.6212499999999999,0.1891325099282253,0.32040964965738655
u04677,scrum_team_member,"Agile/Scrum,Release Management",0.471014267908851,0.1544226628011101,0.6253791501638438,0.1781035935540111,0.15740992994908426,0.561170246466049,0.5855258116828838,0.804,0.5675,0.04669517079976596,0.26318740169046495
u03660,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",0.6747562857747003,0.06409119580095286,0.1446991103122789,0.1781035935540111,0.5345139670270942,0.597153458210482,0.5129006857656782,0.833,0.9662499999999998,0.029877582249426167,0.9150387576734991
u02911,solo_hacker,"Kanban,Open Source,Research",0.06516286129251492,0.0,0.27123401367030786,0.4135437376734581,0.2135919657513672,0.5796618766207392,0.11461693187438382,0.182,0.05249999999999998,0.07846506974280501,0.1548786246528417
u00650,kanban_ops,"Kanban,Customer Support,Bug Triage",0.2943005664310069,0.1138041894439478,0.251337376118889,0.07391967008123235,0.4518489373709566,0.3554180524031638,0.2318675156508792,0.665,0.7287499999999999,0.14860640507159253,0.4383221606195281
u02723,oss_contributor,"Open Source,Research",0.22216761726213186,0.3266776250090695,0.5787964412491158,0.732981281612153,0.2135919657513672,0.09306959603198713,0.5129006857656782,0.505,0.5675,0.1794758990053558,0.09287535116012902
u02968,ml_researcher,"Research,Open Source",0.19192142381103816,0.2447541298012674,0.48068003985156504,0.07391967008123235,0.2135919657513672,0.09306959603198713,0.3996106748622493,0.396,0.6887499999999999,0.17825965252766532,0.12197152145280686
u09883,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.4180981719781129,0.39917679260237743,0.39603648643116784,0.2177124829732102,0.4518489373709566,0.8039057008383147,0.45995580236072614,0.765,0.9012500000000001,0.32395974339356126,0.33344805231185415
u08291,ml_researcher,"Research,Open Source",0.0,0.3729365214031731,0.6801494452915151,0.07391967008123235,0.3710018957004516,0.16525998315260776,0.6058254084755974,0.243,0.52125,0.15851768071587774,0.007364749630179186
u09541,solo_hacker,"Kanban,Open Source,Research",0.06516286129251492,0.1138041894439478,0.4662773164444143,0.2177124829732102,0.08864867533149988,0.4203381233792609,0.33705022660600337,0.073,0.25,0.09636572302983933,0.06063364894391842
u09327,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",0.33213998428030134,0.3088453256022203,0.3359809295392861,0.13125622064666825,0.3022406410828671,0.5796618766207392,0.35962206406548236,0.95,0.6662499999999999,0.3005792982839654,0.32040964965738655
u05831,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",0.248846650646719,0.6480188317722738,0.7234955515613946,0.5739196700812325,0.3385352561712346,0.4203381233792609,0.7400082057715128,0.575,0.7550000000000001,0.3603879852901251,0.04274470448847255
